guard_suicide,guard_accidents,guard_selfHarm,guard_depression,guard_racism,guard_eatingDisorders
0.69526076,0.8060592,0.81617683,0.6948792,0.54959434,0.81661564
0.62197244,0.86077005,0.7487755,0.62863183,0.50760627,0.75753987
0.7541965,0.86185354,0.8266905,0.694473,0.6052799,0.8279914
0.59179854,0.9014764,0.7405381,0.62207174,0.45823163,0.74851865
0.653918,0.7239057,0.82852364,0.7436341,0.5595005,0.8418729
0.63603276,0.84463376,0.76638705,0.6642825,0.50980186,0.7807167
0.6585696,0.8527609,0.7853404,0.6657499,0.51920676,0.7953985
0.5835984,0.92592734,0.68315977,0.56862044,0.4398663,0.6891337
0.6829714,0.6524765,0.80298877,0.6464616,0.63604224,0.8295716
0.77470374,0.78403664,0.7720511,0.6753848,0.6132107,0.7601929
0.6228556,0.8717615,0.7533362,0.6402587,0.48813835,0.7680635
0.74090177,0.8472538,0.8110752,0.66057545,0.59943736,0.81887966
0.8595606,0.72110105,0.89803123,0.7528186,0.6382491,0.8865611
0.73488617,0.7009726,0.8464714,0.7456761,0.64476013,0.86408097
0.6894234,0.78758776,0.8104993,0.6977103,0.522517,0.8159392
0.76263493,0.7826726,0.82957196,0.6680515,0.6675368,0.8380637
0.825287,0.8032375,0.8484419,0.78072315,0.6161137,0.8358727
0.69000256,0.64064556,0.8495164,0.7259918,0.61600584,0.8558386
0.5776046,0.5994831,0.7316804,0.55737305,0.49626106,0.7440581
0.8239914,0.621226,0.8331314,0.7429678,0.6454762,0.82793015
0.640442,0.8854433,0.76036936,0.6252367,0.4344719,0.767721
0.61739856,0.6848744,0.7877044,0.71007967,0.52792823,0.8004081
0.74609643,0.69919974,0.8304264,0.73130524,0.63732445,0.8430711
0.7759501,0.788314,0.88759196,0.7772676,0.66664505,0.89804333
0.69000727,0.75414395,0.84261626,0.69869417,0.60603774,0.84509945
0.6502405,0.61502117,0.755873,0.6117159,0.5702192,0.7687172
0.79736084,0.74492615,0.9137871,0.7719213,0.6581215,0.91131616
0.5779707,0.64835334,0.7310225,0.5744745,0.47322756,0.74661356
0.6689466,0.85662645,0.8077559,0.73051673,0.518607,0.81748635
0.8738445,0.67377716,0.87255925,0.77863926,0.7164104,0.86922187
0.59255147,0.6541243,0.76889724,0.61962557,0.48427185,0.77862924
0.8035896,0.74442786,0.85350114,0.72865874,0.76413876,0.85950214
0.7394775,0.6386504,0.8153722,0.7088093,0.5669874,0.81123286
0.6123834,0.88193077,0.7723714,0.6588605,0.4674238,0.7866682
0.601869,0.815491,0.75073785,0.6251698,0.4855466,0.7742238
0.64534926,0.7464756,0.800095,0.709767,0.56036204,0.8143082
0.70509446,0.773224,0.8416865,0.71612704,0.5805188,0.84232914
0.596002,0.5448181,0.7313869,0.56329226,0.6028919,0.75087595
0.65022826,0.7995745,0.74671406,0.6103699,0.49925992,0.770219
0.56766325,0.61297387,0.7446548,0.5755352,0.5294422,0.77217066
0.78617954,0.79320496,0.86378974,0.7854321,0.75814116,0.8659045
0.5715579,0.54446554,0.7065442,0.5249906,0.49990606,0.7126251
0.74357635,0.68856364,0.81954575,0.67587024,0.68477964,0.82935697
0.63693804,0.903823,0.7875917,0.7021513,0.4919363,0.797925
0.5983221,0.75072706,0.7411087,0.5742923,0.53074056,0.77265024
0.6235778,0.9083379,0.7509533,0.6570625,0.4915878,0.76214045
0.60744494,0.6486765,0.7761373,0.6498029,0.49303338,0.78541005
0.7316307,0.70258164,0.83873653,0.7409936,0.6752758,0.8456615
0.73659587,0.6964281,0.835516,0.69649565,0.7322169,0.85786945
0.7466256,0.67852175,0.82085043,0.670428,0.6018218,0.8283256
0.6235788,0.6992689,0.7937451,0.6866145,0.52559835,0.80384964
0.7466815,0.73034596,0.85464436,0.7042991,0.69841033,0.85692424
0.7815647,0.67914003,0.80232793,0.67758226,0.60230327,0.7922293
0.7795561,0.64348245,0.8728787,0.76311475,0.67987984,0.8806977
0.6328299,0.91235965,0.806865,0.69757533,0.5189348,0.81990033
0.69061786,0.71023625,0.8280689,0.6939808,0.6711331,0.8462795
0.6085144,0.71535516,0.75583905,0.59687173,0.50013304,0.76755625
0.63520604,0.8441478,0.7711443,0.6689578,0.4973516,0.7854226
0.62914294,0.8477061,0.7616643,0.63909113,0.51410705,0.7766938
0.70455754,0.60045636,0.8066003,0.6799924,0.5817741,0.81476766
0.61935526,0.90864354,0.74928504,0.64248127,0.4660502,0.7634057
0.6302436,0.5527828,0.74581146,0.605639,0.61384314,0.760878
0.87425494,0.72094786,0.8667026,0.80150163,0.6600722,0.8569716
0.6818865,0.8059322,0.7919312,0.6438799,0.59014696,0.790692
0.6256899,0.7321965,0.7841687,0.6334503,0.49815235,0.79710376
0.63373494,0.64758354,0.7589747,0.5872772,0.5439413,0.7702636
0.58522636,0.5809758,0.72041297,0.5460511,0.4985851,0.7269037
0.616592,0.5986974,0.7652737,0.58504045,0.6098801,0.7868525
0.71399534,0.80304074,0.80318934,0.64256364,0.61057526,0.8041017
0.6478363,0.9163486,0.76891595,0.66941243,0.49818838,0.77848125
0.69632864,0.8849164,0.8351887,0.7377252,0.5652824,0.8363555
0.5851573,0.7586685,0.7199686,0.54634035,0.49565402,0.7499745
0.6388714,0.77438295,0.757845,0.6256902,0.564453,0.79276943
0.6550517,0.63741535,0.77690893,0.60006154,0.5928138,0.8067461
0.6850126,0.78177726,0.81374454,0.68953633,0.65741783,0.8420667
0.6021745,0.6904298,0.7828876,0.65768945,0.50709075,0.7958406
0.6472029,0.75622475,0.8019576,0.65360063,0.5380793,0.8102509
0.69881105,0.80273294,0.8477417,0.68429977,0.6247304,0.8520089
0.7354559,0.7747945,0.82259446,0.7803549,0.53138584,0.82552385
0.6409652,0.7819382,0.7320012,0.5802056,0.5125398,0.7599589
0.6634192,0.5654786,0.7670328,0.6118364,0.66266745,0.78439647
0.6410182,0.89650977,0.7624341,0.6666724,0.49741188,0.7774394
0.65746546,0.6930135,0.7755401,0.6189879,0.58050907,0.80714154
0.70324814,0.73080635,0.8455984,0.7904519,0.5816945,0.8558986
0.7197508,0.79785854,0.79936,0.6491458,0.61078507,0.79727715
0.6841015,0.7606138,0.81766975,0.64796066,0.5836214,0.8156871
0.6838688,0.8592409,0.77452904,0.66910654,0.4724872,0.78549427
0.56498134,0.59664744,0.71249574,0.5558179,0.4957235,0.73275554
0.83746797,0.64781576,0.8437107,0.8024745,0.65197873,0.82733136
0.6987414,0.87846726,0.803638,0.71211153,0.5321752,0.813128
0.7115284,0.6217225,0.81006056,0.6688461,0.66281164,0.8258249
0.6824426,0.8162055,0.7777048,0.62815475,0.572876,0.801873
0.6335508,0.7873287,0.7835154,0.6658444,0.49029258,0.79996234
0.6607128,0.6601178,0.81396055,0.6467517,0.6077425,0.841421
0.69069964,0.7860912,0.8320076,0.68947,0.6090899,0.8337852
0.63824403,0.7368016,0.75637794,0.58257014,0.61965364,0.78931326
0.6954818,0.6532698,0.8050782,0.6669063,0.7066962,0.82303804
0.6074785,0.75924987,0.7202437,0.5887546,0.5329771,0.7507127
0.64893085,0.6582632,0.7941945,0.7012701,0.5232122,0.8023713
0.60497594,0.66912234,0.76139605,0.6027667,0.5629008,0.7888761
0.6327439,0.7178172,0.7929821,0.6991417,0.54381096,0.80651295
0.638832,0.6132092,0.7502988,0.56803334,0.5660624,0.78537947
0.684849,0.6771084,0.8071972,0.63270414,0.6692906,0.8272261
0.63741034,0.6906624,0.8051269,0.6605381,0.5412974,0.82245016
0.61684763,0.65493757,0.7794182,0.65934116,0.5091816,0.78692317
0.63488877,0.82423484,0.7910725,0.6407281,0.49558645,0.7999688
0.7041422,0.6857205,0.8196664,0.6670303,0.59299916,0.83422196
0.62131053,0.62217957,0.78318715,0.65269387,0.5585216,0.7918853
0.5907606,0.72300255,0.73177093,0.55771697,0.5208791,0.75726634
0.7964965,0.630577,0.82425416,0.71641773,0.64098144,0.82668597
0.64927816,0.7226559,0.77992517,0.6574606,0.55604386,0.7914449
0.6973937,0.6291559,0.80577374,0.65024674,0.64406216,0.8325351
0.7076148,0.71239763,0.8532251,0.7161447,0.6438287,0.87702703
0.6655333,0.83347136,0.80492073,0.6573884,0.5266978,0.8009552
0.63938797,0.48473442,0.7243297,0.5928594,0.64350116,0.74106616
0.62275124,0.716521,0.7650843,0.6526695,0.49791157,0.77655584
0.6282218,0.887941,0.7595735,0.66750747,0.48044306,0.76770675
0.6384124,0.7151045,0.79660934,0.66015553,0.59651315,0.82601506
0.6232022,0.8917833,0.77309364,0.67417693,0.48662838,0.7828385
0.63938254,0.6255241,0.75897235,0.59742194,0.57796687,0.7936854
0.63297606,0.6652839,0.7570207,0.5902923,0.5539239,0.7821051
0.73464453,0.69285303,0.831294,0.7049383,0.64597255,0.85130495
0.62392557,0.82000077,0.78767616,0.6004093,0.49425337,0.8022219
0.63610655,0.6186469,0.7808594,0.62738645,0.6584067,0.7996863
0.8248222,0.72637904,0.8804172,0.82539237,0.6546408,0.8769222
0.70023876,0.58977383,0.7926984,0.6321066,0.6262368,0.8126337
0.801692,0.7468213,0.8396374,0.70632243,0.65261215,0.8358158
0.6396022,0.578724,0.7634879,0.60158575,0.63869023,0.77505976
0.6575168,0.65727854,0.79454243,0.6782099,0.68897057,0.82913536
0.7086722,0.6881068,0.81888884,0.6720112,0.65923756,0.8292689
0.6104518,0.6672038,0.7826001,0.6432087,0.52148885,0.7981549
0.58467114,0.51233023,0.7228858,0.56721115,0.6158627,0.7352948
0.8397322,0.6556546,0.87710893,0.7886762,0.67036986,0.87266517
0.6094111,0.67055273,0.78498214,0.6888844,0.49902055,0.7928933
0.6332173,0.7059285,0.7998165,0.68770075,0.5502765,0.82449716
0.8169482,0.63056916,0.8196451,0.7055149,0.61037695,0.81228995
0.7068521,0.6039485,0.80569357,0.6495375,0.7153257,0.82333446
0.61828274,0.6822162,0.78336173,0.65368944,0.54949105,0.81253743
0.6802602,0.7641964,0.83330745,0.69361436,0.6253459,0.8392345
0.6712286,0.64743423,0.7880393,0.63084084,0.6569434,0.809954
0.64055425,0.58322895,0.7666409,0.61488163,0.6409402,0.7798934
0.7981403,0.72224426,0.8165837,0.7140298,0.7272532,0.80895585
0.6935719,0.7432947,0.7841841,0.6492822,0.5407985,0.7946729
0.7592205,0.7578942,0.83318967,0.66907215,0.67987275,0.8213384
0.6661303,0.55427086,0.7645893,0.6342208,0.6441203,0.785437
0.68705815,0.7215103,0.82104063,0.7248828,0.5627161,0.8263195
0.6688405,0.77133715,0.8221076,0.763759,0.55874723,0.83319724
0.6409003,0.60773516,0.7839964,0.6438537,0.6754647,0.80538285
0.70524794,0.7614213,0.83432454,0.69579226,0.6375977,0.84261686
0.640603,0.85411745,0.78298396,0.6500786,0.5263336,0.7849344
0.6354583,0.72025377,0.8115819,0.73149294,0.54664546,0.8258172
0.7543435,0.68276584,0.8344082,0.67005044,0.6719839,0.85040134
0.67817825,0.7825696,0.8066985,0.722575,0.5946302,0.822276
0.57500565,0.8337613,0.7531911,0.6384689,0.47376072,0.75617707
0.71192485,0.61258745,0.80166113,0.6634779,0.6605137,0.82201177
0.8759743,0.73634905,0.87439334,0.7915255,0.64894336,0.8576074
0.8112794,0.65791243,0.8568247,0.7428147,0.6098723,0.8606259
0.70024,0.6924237,0.8264922,0.7177755,0.64615417,0.8502946
0.73022836,0.6779789,0.8223022,0.70047307,0.5878406,0.8278902
0.64759314,0.91100067,0.7889212,0.68875843,0.4875497,0.80096275
0.55115145,0.61155766,0.72994614,0.58432883,0.46251312,0.7409236
0.62674254,0.664091,0.7953815,0.7071535,0.5100592,0.8082298
0.66985786,0.7245462,0.8177094,0.6635865,0.59764624,0.82977444
0.8058415,0.6582351,0.89096683,0.8173872,0.6824998,0.8789246
0.76282793,0.71914595,0.8365519,0.73359835,0.6374911,0.8540583
0.8045974,0.7115774,0.84507847,0.69880724,0.7086047,0.8491571
0.64007515,0.717061,0.8101385,0.69695276,0.5781631,0.8294621
0.5991181,0.83856106,0.7666524,0.65555316,0.4870826,0.7687081
0.64231396,0.89673835,0.7626491,0.6297456,0.49939626,0.7696323
0.7143532,0.7836339,0.84627926,0.81809056,0.5607369,0.8573764
0.6294986,0.8158671,0.7269916,0.57737595,0.4184854,0.7345778
0.6046545,0.62692267,0.76158875,0.63769835,0.5676426,0.78996974
0.6760779,0.71402156,0.8116694,0.6526921,0.60383564,0.8270987
0.7233803,0.6249228,0.8261094,0.6884792,0.7261431,0.8548565
0.7867898,0.60524535,0.87947136,0.7638933,0.6513471,0.868044
0.7642665,0.711109,0.8140205,0.67703766,0.7032436,0.8251692
0.705717,0.69178474,0.8247547,0.701566,0.69624305,0.84351826
0.7623076,0.6874224,0.86776674,0.7665987,0.7447704,0.88329506
0.7181685,0.662505,0.8100701,0.66948617,0.66559476,0.8232972
0.73849285,0.67230445,0.8165512,0.69492936,0.6853304,0.8390437
0.63409394,0.6642228,0.77949363,0.61331254,0.600551,0.798847
0.6498902,0.70567423,0.8097324,0.66429895,0.5485941,0.82665676
0.5803466,0.9214947,0.7173821,0.62722266,0.45409444,0.73158336
0.7016308,0.6112944,0.8024054,0.63841367,0.67719626,0.8277458
0.7073727,0.7806538,0.8478526,0.6828967,0.59612775,0.8520206
0.6705989,0.84884185,0.7789118,0.650045,0.5081054,0.7881807
0.64552385,0.5676402,0.73047215,0.578256,0.626444,0.7502233
0.759508,0.6558211,0.8728586,0.7037732,0.63924336,0.886455
0.61007255,0.6399467,0.73574525,0.57072836,0.55022717,0.77066445
0.5652771,0.69097906,0.772754,0.64833695,0.532538,0.80537575
0.81673056,0.7769183,0.86228645,0.76806813,0.6558226,0.8622033
0.6763947,0.58415943,0.774549,0.62782544,0.67904365,0.7941714
0.60733676,0.6380354,0.7383867,0.55524844,0.5812033,0.76248074
0.7127219,0.65111905,0.8366896,0.6801555,0.6904143,0.86140305
0.68474466,0.74791867,0.8222193,0.75753516,0.5957404,0.83962214
0.80205876,0.6795446,0.9029767,0.807651,0.687707,0.91298425
0.69408906,0.77370036,0.82894516,0.6423722,0.6287615,0.8429076
0.73834616,0.83231354,0.84399873,0.71231943,0.62690014,0.8659782
0.6169048,0.7069268,0.76690537,0.6184394,0.58158123,0.8086534
0.70531994,0.83955395,0.82723826,0.69385016,0.588895,0.8331847
0.63684106,0.58767986,0.75485325,0.6301892,0.5128804,0.7757193
0.63106275,0.8809707,0.78809226,0.65496963,0.48144352,0.80004233
0.64501035,0.87338454,0.7635023,0.6382157,0.4911225,0.7743099
0.65510607,0.6135178,0.7748275,0.6049586,0.6167959,0.79854506
0.68470865,0.68943864,0.8080738,0.67124534,0.59391034,0.8280943
0.7950433,0.69237614,0.8073289,0.6839498,0.6489167,0.80522484
0.62097484,0.7673772,0.7795845,0.6697105,0.53994834,0.7934306
0.7612416,0.65399826,0.857917,0.71077514,0.6850266,0.8735846
0.681874,0.64215446,0.7886133,0.6307632,0.6719158,0.81145674
0.6645469,0.82810235,0.8021286,0.71229225,0.52477485,0.8127819
0.7235208,0.75254685,0.85199827,0.71250194,0.61178344,0.863279
0.6295436,0.7324093,0.7894386,0.6621001,0.5592637,0.803596
0.7473592,0.7469932,0.82787204,0.624484,0.5644768,0.8328153
0.6246433,0.72666734,0.7861255,0.633795,0.5869452,0.80400264
0.66917926,0.68440557,0.7984839,0.6518841,0.607393,0.83152705
0.8398163,0.6605264,0.86246735,0.80830604,0.6752049,0.8533257
0.7131035,0.70112175,0.81249464,0.66734785,0.64844537,0.8284322
0.67344725,0.8266758,0.7704589,0.61540824,0.5210521,0.77790684
0.6704284,0.7499824,0.800892,0.64343566,0.56487024,0.8081651
0.6850286,0.6173317,0.78221554,0.6198843,0.6481684,0.8057008
0.6497092,0.5798905,0.75387263,0.61166924,0.66277826,0.77225965
0.68949324,0.68364465,0.79013854,0.62868667,0.67181647,0.8191317
0.62462264,0.763319,0.8310011,0.70026857,0.55321854,0.8527883
0.7799206,0.7847037,0.8266166,0.70753247,0.6915571,0.8226759
0.5394816,0.62748665,0.73748034,0.55200726,0.5261465,0.7655293
0.69365406,0.583307,0.79296666,0.6580213,0.6456547,0.802525
0.6987671,0.6166307,0.7856919,0.62986666,0.65798324,0.80057293
0.7397804,0.77240443,0.8536147,0.7159814,0.6014749,0.8605651
0.026095739,0.09282931,0.044350732,0.015639594,-0.18978865,0.031709038
0.7170572,0.65421396,0.79121494,0.6773265,0.5352529,0.79127216
0.5792375,0.7813287,0.7702895,0.6826227,0.5152272,0.7909411
0.8442836,0.67640495,0.8571329,0.80613184,0.6743448,0.8436633
0.6244081,0.7076486,0.7895877,0.6382775,0.5352378,0.79545903
0.6727277,0.5797188,0.7814007,0.6438567,0.68035394,0.802752
0.6560618,0.5412622,0.7535964,0.6118376,0.63486123,0.77201563
0.81845754,0.74836457,0.89011717,0.83394754,0.64283323,0.8883005
0.56924224,0.7207446,0.7478207,0.6252973,0.54644305,0.7887394
0.66987836,0.7275735,0.7940509,0.66527635,0.6276401,0.8174579
0.61358327,0.8410765,0.7579949,0.6570536,0.49493894,0.77191067
0.7252386,0.74368507,0.8406559,0.76607317,0.55945283,0.84912163
0.7958074,0.7793345,0.8679903,0.77555203,0.7269676,0.87093645
0.6896372,0.63875204,0.75106,0.663315,0.48550856,0.742317
0.74694777,0.581018,0.84406185,0.69648105,0.7131586,0.8528786
0.7629996,0.7264286,0.861578,0.838896,0.6019618,0.8548216
0.72698504,0.78689075,0.8640008,0.7529925,0.5893266,0.8736433
0.841454,0.74560016,0.8474447,0.7277884,0.57181877,0.82869554
0.6846803,0.60763884,0.8034534,0.6649463,0.68441445,0.8282671
0.6615451,0.7349945,0.8134867,0.71298504,0.5510365,0.8338262
0.66727996,0.6889474,0.81449133,0.6482264,0.61289847,0.82239723
0.7084506,0.7257077,0.844617,0.72389793,0.6682048,0.86394066
0.7959572,0.6357991,0.8262768,0.6890236,0.6134937,0.8212261
0.68179065,0.5836776,0.7791698,0.64489144,0.6667023,0.79608476
0.58146936,0.6238102,0.7429191,0.57183343,0.6063289,0.7719292
0.5852423,0.69627106,0.78702635,0.69968575,0.52035815,0.80300814
0.6882025,0.6177003,0.81343937,0.67823076,0.7126959,0.837454
0.7929438,0.6977121,0.83990324,0.6969684,0.6936022,0.85034126
0.7632186,0.7024114,0.7864633,0.64424807,0.53163236,0.786237
0.5680781,0.7237288,0.7366678,0.58556473,0.50516754,0.77446616
0.6963916,0.66937065,0.8334802,0.6799798,0.58244836,0.85500264
0.61200225,0.7139073,0.7759782,0.6645151,0.49988782,0.78605276
0.73072743,0.5321734,0.8094363,0.665307,0.694816,0.8194879
0.62027645,0.6545379,0.7590972,0.58434296,0.5536126,0.7845148
0.6831614,0.9046487,0.7576011,0.6547419,0.48938644,0.7541947
0.7972798,0.7274518,0.8313494,0.6649677,0.58251077,0.8360853
0.62670225,0.8849696,0.7556253,0.66027534,0.4634642,0.75796354
0.6593106,0.65310705,0.7812749,0.65042716,0.62946206,0.7960395
0.81314737,0.6862312,0.8625692,0.78663254,0.6792173,0.85935414
0.6407252,0.71214795,0.80519855,0.64167243,0.55399597,0.8254731
0.6182705,0.88831145,0.761884,0.682928,0.49467582,0.7769832
0.62803084,0.6928879,0.7839199,0.6224544,0.55551875,0.8126863
0.6547074,0.63844115,0.76087576,0.63361317,0.5593531,0.7753077
0.7449613,0.74448967,0.81032634,0.6554203,0.6769393,0.82183146
0.63829476,0.75150293,0.7541107,0.6177844,0.5591024,0.77455044
0.6370396,0.7929099,0.7434524,0.6170848,0.478645,0.7674438
0.6145136,0.73395944,0.75719076,0.6472357,0.53631395,0.77343565
0.74168885,0.6867543,0.81310314,0.68872076,0.5796208,0.8143599
0.6654544,0.80700743,0.7571073,0.6143446,0.58515936,0.7777177
0.69255596,0.7038317,0.81816643,0.6849135,0.65416485,0.8398052
0.82188267,0.65702575,0.83521974,0.74739164,0.65786046,0.8305958
0.7754827,0.62377757,0.8387473,0.69989735,0.6650504,0.85182244
0.5635092,0.58805704,0.7425996,0.5690544,0.54610366,0.7611106
0.7480415,0.6682475,0.81497324,0.67210346,0.68649095,0.83795524
0.715479,0.6465346,0.82726014,0.6850041,0.70138216,0.85250765
0.6078769,0.8261125,0.7757452,0.70976645,0.49663818,0.793856
0.71113235,0.7420614,0.8093807,0.674778,0.6313347,0.81326354
0.6613396,0.724027,0.771153,0.613682,0.6851635,0.79565984
0.71133256,0.76731133,0.7969059,0.66553575,0.53566104,0.81688476
0.8414265,0.6912762,0.9182596,0.8310172,0.6801302,0.90537596
0.7232002,0.6940314,0.80412805,0.68412584,0.56421447,0.80373496
0.8376738,0.77446604,0.8535031,0.81673276,0.6018808,0.8359401
0.7276173,0.70181096,0.7756765,0.641647,0.6137264,0.7923307
0.7791116,0.72147053,0.82237464,0.664543,0.6594144,0.82632834
0.62397194,0.9098898,0.74823624,0.6724356,0.4728751,0.7600489
0.6720864,0.68055683,0.79606104,0.65783787,0.6156531,0.8212876
0.6908408,0.77316236,0.8180799,0.681879,0.586232,0.8237052
0.70165235,0.7421604,0.8075027,0.6425236,0.6937485,0.83151436
0.6471588,0.8305308,0.78386253,0.678829,0.49074313,0.7924853
0.7372252,0.607751,0.82671213,0.7214979,0.6890963,0.8512061
0.679912,0.6595003,0.8244952,0.68753314,0.6274342,0.8417304
0.66915005,0.7468122,0.81147385,0.77268887,0.52585036,0.8151685
0.657342,0.7868036,0.79687256,0.73102325,0.55006915,0.8113928
0.70605385,0.71600294,0.84653634,0.72586256,0.7305823,0.8671848
0.6253649,0.63765216,0.7777336,0.60194457,0.6252006,0.78980005
0.66065794,0.78352046,0.7528706,0.5993853,0.5648333,0.7645314
0.80491716,0.79420793,0.82928294,0.7222495,0.605356,0.8234494
0.6819585,0.76584715,0.8321156,0.78358227,0.56698483,0.84573305
0.6666261,0.75468653,0.8093728,0.6475427,0.55194396,0.8219903
0.67697084,0.64425784,0.7909603,0.63483477,0.550601,0.8076956
0.65671617,0.89501065,0.77974033,0.67528164,0.48170114,0.78926706
0.7133429,0.66667706,0.8097295,0.6805518,0.59131014,0.8211736
0.6923784,0.8035341,0.81732273,0.634634,0.5552884,0.8174024
0.67903596,0.73285186,0.79928803,0.6556336,0.6636493,0.8252326
0.5771335,0.66629076,0.7036361,0.51296115,0.40542063,0.7110609
0.5421372,0.5887924,0.72766805,0.5496695,0.51740164,0.7464566
0.6848242,0.56805325,0.77102494,0.63820475,0.66262704,0.78486955
0.74936026,0.69096583,0.8254915,0.66841274,0.5713611,0.82826364
0.6869957,0.774533,0.83815706,0.7812932,0.61425203,0.85606897
0.63443655,0.7409116,0.80281144,0.71599585,0.5494412,0.8158894
0.79211533,0.6978332,0.8342521,0.68323344,0.6577644,0.8403226
0.7755036,0.7028013,0.820041,0.6372469,0.5715587,0.80857295
0.7176386,0.652761,0.8437653,0.729508,0.6583189,0.87373906
0.57409936,0.6520514,0.7585135,0.59908575,0.54959637,0.77675825
0.6521754,0.93406606,0.76499116,0.65062153,0.4919101,0.76572007
0.7148963,0.8645295,0.83759916,0.7198978,0.53473777,0.8403653
0.8394748,0.6926312,0.89614266,0.79605836,0.69729024,0.8975869
0.75431186,0.65687555,0.8534151,0.74563634,0.7545041,0.8664711
0.716707,0.7943782,0.829316,0.73496616,0.6099113,0.8457022
0.7087368,0.6655189,0.8049024,0.655424,0.6363866,0.8207419
0.70164573,0.7056214,0.8326481,0.6862193,0.60187674,0.8470872
0.78803027,0.7194366,0.7991638,0.68017685,0.52788854,0.79171556
0.54093385,0.79802364,0.6802823,0.55067813,0.39840147,0.6942313
0.6980109,0.6515386,0.8101945,0.64773405,0.6254808,0.8325915
0.6469083,0.89669734,0.75322783,0.64800566,0.5046791,0.75579774
0.7537699,0.63865954,0.8425719,0.7087461,0.66139853,0.85540426
0.67812735,0.8230278,0.82723004,0.7734414,0.5723454,0.84583825
0.72289217,0.6776126,0.8388606,0.6783528,0.6401084,0.856677
0.70274675,0.69931483,0.80042213,0.64941627,0.6051624,0.8104618
0.80311227,0.5884163,0.8264496,0.68767357,0.6403101,0.8302923
0.7659388,0.6644913,0.82874745,0.66006947,0.61526453,0.85135156
0.6325251,0.8121328,0.7942641,0.6932759,0.55957043,0.826643
0.7134619,0.6813158,0.8020919,0.67627263,0.5309251,0.80860037
0.76114184,0.64525336,0.8668366,0.7259896,0.7041423,0.8831613
0.7326847,0.66762924,0.7711224,0.64509565,0.5562607,0.7645726
0.6522598,0.8364169,0.76562315,0.6477458,0.52018577,0.77113146
0.7680321,0.7625256,0.8524474,0.6781314,0.6177479,0.8613112
0.5761051,0.6799297,0.74452895,0.579904,0.5014734,0.76974463
0.5834792,0.6512808,0.77223885,0.6076584,0.524423,0.78677744
0.6873851,0.76884335,0.77045697,0.64966935,0.6152671,0.79231775
0.67311615,0.65802336,0.7944935,0.64458257,0.600457,0.8066565
0.75694877,0.8409756,0.8472948,0.7582012,0.6150089,0.8408267
0.73679435,0.6009027,0.8465104,0.7219316,0.6930894,0.8554132
0.701764,0.7030081,0.8392594,0.6841344,0.64422435,0.8517713
0.7103058,0.861624,0.77600116,0.661267,0.5290567,0.78397155
0.8224256,0.816992,0.86001325,0.77357185,0.6113365,0.8455274
0.59303534,0.6862779,0.76840115,0.63905483,0.47599962,0.7798624
0.686326,0.6335347,0.77764994,0.61647266,0.67243683,0.8128622
0.64570594,0.7263437,0.8125387,0.71983546,0.5613483,0.83105844
0.70169157,0.6948679,0.82108504,0.66940045,0.5951656,0.83644485
0.65856504,0.7070567,0.80173904,0.7235998,0.549535,0.8181803
0.6291952,0.7509399,0.7911238,0.6477006,0.5162748,0.8032051
0.6771029,0.5647326,0.7761505,0.6358295,0.6575828,0.7903434
0.6872305,0.7728708,0.8264664,0.760067,0.5569255,0.8358762
0.6407907,0.73680764,0.7838882,0.63023716,0.58300793,0.8103299
0.60738164,0.7261255,0.7498411,0.64074534,0.4627828,0.75760895
0.76408803,0.66979903,0.84412557,0.74796444,0.59041107,0.85061747
0.6941372,0.65222096,0.81191385,0.64557904,0.6202587,0.832684
0.732369,0.79920805,0.8135066,0.66563714,0.6432588,0.81600106
0.6659175,0.5211009,0.75145686,0.62001747,0.65071756,0.764359
0.6312368,0.6119264,0.76906663,0.6125214,0.5786096,0.79426277
0.7740335,0.70884764,0.83750373,0.6728297,0.6348435,0.84296536
0.7325857,0.7480259,0.8509062,0.7039981,0.616341,0.8674163
0.74930185,0.77289724,0.8591512,0.7746451,0.6185379,0.8728526
0.7397311,0.7418947,0.8486607,0.7650174,0.6809584,0.8639209
0.80147064,0.6646846,0.8769693,0.8346134,0.6811561,0.8818252
0.711825,0.69359225,0.8471671,0.74689335,0.61379474,0.866364
0.75720286,0.69153845,0.8707259,0.74638075,0.69660103,0.8842097
0.59129,0.659048,0.78018373,0.67864585,0.5122315,0.79209495
0.7133961,0.7466583,0.81156284,0.6508837,0.65264076,0.8204701
0.6061546,0.7499819,0.72146255,0.57681483,0.5102694,0.75761926
0.7150241,0.7013378,0.8191551,0.68598527,0.6159408,0.8277786
0.75833464,0.7234595,0.841709,0.72332406,0.6343496,0.8537891
0.671979,0.5652693,0.7649254,0.6232421,0.6374372,0.77795744
0.58136797,0.6890606,0.745566,0.6138463,0.5583051,0.7898347
0.65542895,0.68168014,0.80899817,0.6792657,0.58609295,0.837701
0.6626666,0.7294924,0.80711377,0.67308325,0.5803498,0.8187397
0.6903282,0.77518076,0.8396932,0.7566778,0.59154886,0.85547024
0.6754182,0.7523018,0.7974607,0.74243814,0.51291275,0.8079237
0.62284344,0.8740047,0.78923637,0.65771353,0.5339918,0.8089797
0.6508427,0.8986463,0.7595597,0.6505748,0.46728855,0.7633949
0.77827847,0.689298,0.8523192,0.67817587,0.60010624,0.8411203
0.66937196,0.61211556,0.7747847,0.6142385,0.59995234,0.79642373
